Tarih,NoktaId,NoktaTanimi,ParametreAdi,Birim,Deger,Standart
19.02.2025,3,854 Sok No:51/A,C.perfringens,Sayı/100 ml,0,0
19.02.2025,3,854 Sok No:51/A,Klorür (Cl⁻),mg/L,24,250
19.02.2025,3,854 Sok No:51/A,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,3,854 Sok No:51/A,Demir (Fe),µg/L,61.74,200
19.02.2025,3,854 Sok No:51/A,pH, ,7.3 (21 °C),"6,5-9,5"
19.02.2025,3,854 Sok No:51/A,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,3,854 Sok No:51/A,Tuzluluk,%0,0,---
19.02.2025,3,854 Sok No:51/A,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,3,854 Sok No:51/A,E.coli,Sayı/100 ml,0,0
19.02.2025,3,854 Sok No:51/A,E.coli,Sayı/100 ml,0,0
19.02.2025,3,854 Sok No:51/A,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
19.02.2025,3,854 Sok No:51/A,Oksitlenebilirlik,mg/L O2,0.6,5
19.02.2025,3,854 Sok No:51/A,Alüminyum (Al),µg/L,3.25,200
19.02.2025,3,854 Sok No:51/A,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,3,854 Sok No:51/A,Koliform Bakteri, ,0,0
19.02.2025,3,854 Sok No:51/A,Koliform Bakteri, ,0,0
19.02.2025,3,854 Sok No:51/A,İletkenlik,µS/cm,518 (25 °C),2500
19.02.2025,3,854 Sok No:51/A,Toplam sertlik,Fr,31,---
19.02.2025,3,854 Sok No:51/A,Arsenik (As),µg/L,1.52,10
19.02.2025,4,Kazım Dirik Cad. No.46,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,4,Kazım Dirik Cad. No.46,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,4,Kazım Dirik Cad. No.46,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,4,Kazım Dirik Cad. No.46,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,4,Kazım Dirik Cad. No.46,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,4,Kazım Dirik Cad. No.46,Bulanıklık, ,0.6,Tüketicilerce Kabul Edilebilir
19.02.2025,4,Kazım Dirik Cad. No.46,C.perfringens,Sayı/100 ml,0,0
19.02.2025,4,Kazım Dirik Cad. No.46,C.perfringens,Sayı/100 ml,0,0
19.02.2025,4,Kazım Dirik Cad. No.46,Klorür (Cl⁻),mg/L,24,250
19.02.2025,4,Kazım Dirik Cad. No.46,Koliform Bakteri, ,0,0
19.02.2025,4,Kazım Dirik Cad. No.46,Koliform Bakteri, ,0,0
19.02.2025,4,Kazım Dirik Cad. No.46,pH, ,7.3 (21 °C),"6,5-9,5"
19.02.2025,4,Kazım Dirik Cad. No.46,İletkenlik,µS/cm,514 (25 °C),2500
19.02.2025,4,Kazım Dirik Cad. No.46,Tuzluluk,%0,0,---
19.02.2025,4,Kazım Dirik Cad. No.46,Demir (Fe),µg/L,67.24,200
19.02.2025,4,Kazım Dirik Cad. No.46,E.coli,Sayı/100 ml,0,0
19.02.2025,4,Kazım Dirik Cad. No.46,E.coli,Sayı/100 ml,0,0
19.02.2025,4,Kazım Dirik Cad. No.46,Toplam sertlik,Fr,31,---
19.02.2025,4,Kazım Dirik Cad. No.46,Oksitlenebilirlik,mg/L O2,0.6,5
19.02.2025,4,Kazım Dirik Cad. No.46,Alüminyum (Al),µg/L,5.26,200
19.02.2025,4,Kazım Dirik Cad. No.46,Arsenik (As),µg/L,5.93,10
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Koliform Bakteri, ,0,0
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Koliform Bakteri, ,0,0
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,İletkenlik,µS/cm,527 (25 °C),2500
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Demir (Fe),µg/L,65.29,200
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,E.coli,Sayı/100 ml,0,0
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,E.coli,Sayı/100 ml,0,0
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,C.perfringens,Sayı/100 ml,0,0
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,C.perfringens,Sayı/100 ml,0,0
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Alüminyum (Al),µg/L,5.41,200
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Toplam sertlik,Fr,32,---
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Tuzluluk,%0,0,---
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Oksitlenebilirlik,mg/L O2,0.6,5
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Arsenik (As),µg/L,5.83,10
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Bulanıklık, ,0.3,Tüketicilerce Kabul Edilebilir
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,pH, ,7.4 (21 °C),"6,5-9,5"
19.02.2025,5,İzsu Narlıdere Teknik Amirlik,Klorür (Cl⁻),mg/L,25,250
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Arsenik (As),µg/L,5.89,10
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Klorür (Cl⁻),mg/L,25,250
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Demir (Fe),µg/L,67.59,200
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Alüminyum (Al),µg/L,5.51,200
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Tuzluluk,%0,0,---
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,pH, ,7.4 (21 °C),"6,5-9,5"
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,İletkenlik,µS/cm,528 (25 °C),2500
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Toplam sertlik,Fr,32,---
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Oksitlenebilirlik,mg/L O2,0.6,5
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Bulanıklık, ,0.2,Tüketicilerce Kabul Edilebilir
19.02.2025,6,M.Pasa Cad. İle Hüseyin Ögütcen Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Toplam sertlik,Fr,32,---
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Arsenik (As),µg/L,5.65,10
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,C.perfringens,Sayı/100 ml,0,0
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,C.perfringens,Sayı/100 ml,0,0
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Bulanıklık, ,0.4,Tüketicilerce Kabul Edilebilir
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,İletkenlik,µS/cm,529 (25 °C),2500
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Koliform Bakteri, ,0,0
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Koliform Bakteri, ,0,0
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,pH, ,7.4 (21 °C),"6,5-9,5"
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Klorür (Cl⁻),mg/L,26,250
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Demir (Fe),µg/L,66.06,200
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,E.coli,Sayı/100 ml,0,0
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,E.coli,Sayı/100 ml,0,0
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Tuzluluk,%0,0,---
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Alüminyum (Al),µg/L,5.09,200
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Alüminyum (Al),µg/L,3.01,200
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Arsenik (As),µg/L,1.15,10
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Koliform Bakteri, ,0,0
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Koliform Bakteri, ,0,0
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Bulanıklık, ,0.6,Tüketicilerce Kabul Edilebilir
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,İletkenlik,µS/cm,399 (25 °C),2500
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,pH, ,7.7 ( 21°C),"6,5-9,5"
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Tuzluluk,%0,0,---
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Toplam sertlik,Fr,22,---
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Klorür (Cl⁻),mg/L,37,250
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,E.coli,Sayı/100 ml,0,0
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,E.coli,Sayı/100 ml,0,0
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,8,34.Sok. No:5 Tsm Güzelyalı,Demir (Fe),µg/L,67.63,200
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Tuzluluk,%0,0,---
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,İletkenlik,µS/cm,395 (25 °C),2500
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Toplam sertlik,Fr,22,---
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Alüminyum (Al),µg/L,3.30,200
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Klorür (Cl⁻),mg/L,36,250
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Demir (Fe),µg/L,68.26,200
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Bulanıklık, ,0.7,Tüketicilerce Kabul Edilebilir
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,pH, ,7.7 (21 °C),"6,5-9,5"
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Arsenik (As),µg/L,1.11,10
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Toplam sertlik,Fr,23,---
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Klorür (Cl⁻),mg/L,35,250
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Demir (Fe),µg/L,67.85,200
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Alüminyum (Al),µg/L,3.38,200
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Bulanıklık, ,0.3,Tüketicilerce Kabul Edilebilir
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,İletkenlik,µS/cm,394 (25 °C),2500
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,pH, ,7.7 (21 °C),"6,5-9,5"
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Tuzluluk,%0,0,---
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Arsenik (As),µg/L,1.02,10
19.02.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,pH, ,7.7 (21 °C),"6,5-9,5"
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,İletkenlik,µS/cm,395 (25 °C),2500
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Toplam sertlik,Fr,23,---
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Arsenik (As),µg/L,1.10,10
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Bulanıklık, ,0.7,Tüketicilerce Kabul Edilebilir
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Klorür (Cl⁻),mg/L,35,250
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Koliform Bakteri, ,0,0
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Demir (Fe),µg/L,69.63,200
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Alüminyum (Al),µg/L,3.09,200
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Tuzluluk,%0,0,---
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Demir (Fe),µg/L,66.35,200
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Alüminyum (Al),µg/L,2.89,200
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Koliform Bakteri, ,0,0
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Koliform Bakteri, ,0,0
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Bulanıklık, ,0.6,Tüketicilerce Kabul Edilebilir
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Arsenik (As),µg/L,1.08,10
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,C.perfringens,Sayı/100 ml,0,0
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,C.perfringens,Sayı/100 ml,0,0
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,pH, ,7.7 (21 °C),"6,5-9,5"
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,E.coli,Sayı/100 ml,0,0
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,E.coli,Sayı/100 ml,0,0
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,İletkenlik,µS/cm,395 (25 °C),2500
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Tuzluluk,%0,0,---
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Toplam sertlik,Fr,23,---
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Klorür (Cl⁻),mg/L,35,250
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,14,Eski Izmir Cad. No:562/A Kahve,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,C.perfringens,Sayı/100 ml,0,0
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,C.perfringens,Sayı/100 ml,0,0
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Toplam sertlik,Fr,22,---
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Koliform Bakteri, ,0,0
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Koliform Bakteri, ,0,0
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Tuzluluk,%0,0,---
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,E.coli,Sayı/100 ml,0,0
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,E.coli,Sayı/100 ml,0,0
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,pH, ,7.7 ( 21°C),"6,5-9,5"
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,İletkenlik,µS/cm,392 (25 °C),2500
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Klorür (Cl⁻),mg/L,34,250
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Alüminyum (Al),µg/L,3.06,200
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Demir (Fe),µg/L,69.91,200
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Arsenik (As),µg/L,1.21,10
19.02.2025,16,682/4 Sok. No:2 Gediz,Nitrit (NO₂),mg/L,<0.13,"0,5"
19.02.2025,16,682/4 Sok. No:2 Gediz,Alüminyum (Al),µg/L,18.94,200
19.02.2025,16,682/4 Sok. No:2 Gediz,Klorür (Cl⁻),mg/L,42,250
19.02.2025,16,682/4 Sok. No:2 Gediz,Tuzluluk,%0,0,---
19.02.2025,16,682/4 Sok. No:2 Gediz,E.coli,Sayı/100 ml,0,0
19.02.2025,16,682/4 Sok. No:2 Gediz,E.coli,Sayı/100 ml,0,0
19.02.2025,16,682/4 Sok. No:2 Gediz,Bulanıklık, ,0.4,Tüketicilerce Kabul Edilebilir
19.02.2025,16,682/4 Sok. No:2 Gediz,İletkenlik,µS/cm,307 (25°C),2500
19.02.2025,16,682/4 Sok. No:2 Gediz,Renk, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,16,682/4 Sok. No:2 Gediz,Toplam sertlik,Fr,15,---
19.02.2025,16,682/4 Sok. No:2 Gediz,Demir (Fe),µg/L,167.7,200
19.02.2025,16,682/4 Sok. No:2 Gediz,Tat, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,16,682/4 Sok. No:2 Gediz,Koku, ,0,Tüketicilerce Kabul Edilebilir
19.02.2025,16,682/4 Sok. No:2 Gediz,Koliform Bakteri, ,0,0
19.02.2025,16,682/4 Sok. No:2 Gediz,Koliform Bakteri, ,0,0
19.02.2025,16,682/4 Sok. No:2 Gediz,C.perfringens,Sayı/100 ml,0,0
19.02.2025,16,682/4 Sok. No:2 Gediz,C.perfringens,Sayı/100 ml,0,0
19.02.2025,16,682/4 Sok. No:2 Gediz,pH, ,7.3 (21 °C),"6,5-9,5"
19.02.2025,16,682/4 Sok. No:2 Gediz,Oksitlenebilirlik,mg/L O2,0.4,5
19.02.2025,16,682/4 Sok. No:2 Gediz,Arsenik (As),µg/L,1.45,10
19.02.2025,16,682/4 Sok. No:2 Gediz,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Bulanıklık, ,0.3,Tüketicilerce Kabul Edilebilir
19.02.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,İletkenlik,µS/cm,314 (25 °C),2500
19.02.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
19.02.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Koliform Bakteri, ,0,0
19.02.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Koliform Bakteri, ,0,0
